"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.pagename","Input.post_id","Input.comment_id","Input.comment","Answer.Language","Answer.a","Answer.b","Answer.c","Answer.d","Answer.e","Answer.f","Approve","Reject"
"3BS6ERDL93XELCYH4X6QX8RNYEID6G","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","3OHYZ19UGDV9YVZ2AL6KDR1UEYLOAO","A1ZKYRW46JBCDV","Submitted","Sun Oct 08 16:47:44 PDT 2017","Sun Oct 08 16:50:38 PDT 2017","Wed Oct 11 16:50:38 PDT 2017","","","","174","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","1896663537016767","1920170831533763_1920659434818236","Such a bloody shameless Buddhist terrorist u r ...!!! Burmese Buddhist r terrorist .","nytimes|1896663537016767|1920170831533763_1920659434818236","","2","","","",""
"3BS6ERDL93XELCYH4X6QX8RNYEID6G","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","3SLE99ER0O3QG9I1I8HXO0S4GK9ZBW","AMVBZXM810ZMA","Submitted","Sun Oct 08 16:48:26 PDT 2017","Sun Oct 08 16:51:32 PDT 2017","Wed Oct 11 16:51:32 PDT 2017","","","","186","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","1896663537016767","1920170831533763_1920659434818236","Such a bloody shameless Buddhist terrorist u r ...!!! Burmese Buddhist r terrorist .","nytimes|1896663537016767|1920170831533763_1920659434818236","","2","","","",""
"3RKHNXPHGWM71TUSSWQGHR0TL9XKU2","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","34YB12FSQZEM8JRTJ5JHH9NSHTJMGJ","AKSJ3C5O3V9RB","Submitted","Sun Oct 08 16:48:28 PDT 2017","Sun Oct 08 17:43:31 PDT 2017","Wed Oct 11 17:43:31 PDT 2017","","","","3303","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","10154965380341918","1919847421566104_1919852984898881","But you  felt the need to comment on.","nytimes|10154965380341918|1919847421566104_1919852984898881","1","","","","",""
"3RKHNXPHGWM71TUSSWQGHR0TL9XKU2","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","3L6L49WXW1N8OWD3W50URIF35TK45O","AFU00NU09CFXE","Submitted","Sun Oct 08 16:46:28 PDT 2017","Sun Oct 08 16:47:23 PDT 2017","Wed Oct 11 16:47:23 PDT 2017","","","","55","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","10154965380341918","1919847421566104_1919852984898881","But you  felt the need to comment on.","nytimes|10154965380341918|1919847421566104_1919852984898881","","","","","5",""
"3RKHNXPHGWM71TUSSWQGHR0TL9XKU2","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","3PS7W85Z80SB64U5EWEJB6WX7OKT90","A1NKBXOTZAI1YK","Submitted","Sun Oct 08 16:50:42 PDT 2017","Sun Oct 08 16:52:06 PDT 2017","Wed Oct 11 16:52:06 PDT 2017","","","","84","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","10154965380341918","1919847421566104_1919852984898881","But you  felt the need to comment on.","nytimes|10154965380341918|1919847421566104_1919852984898881","","","","","5",""
"3WUVMVA7OBTIBFFGMSCZ45CCIFIAZ2","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","3C8HJ7UOP8KMZ0MY9X762G3YSJDMZ8","A2QLSHXNCHBRN4","Submitted","Sun Oct 08 16:48:49 PDT 2017","Sun Oct 08 16:50:42 PDT 2017","Wed Oct 11 16:50:42 PDT 2017","","","","113","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","1496224867119855","1919520494932130_1919632294920950","That would be nice.","nytimes|1496224867119855|1919520494932130_1919632294920950","","","","","5",""
"3WUVMVA7OBTIBFFGMSCZ45CCIFIAZ2","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","3PMBY0YE28TUKNSUSAJTMWWTJ2KC90","A1ZKYRW46JBCDV","Submitted","Sun Oct 08 16:47:42 PDT 2017","Sun Oct 08 16:50:28 PDT 2017","Wed Oct 11 16:50:28 PDT 2017","","","","166","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","1496224867119855","1919520494932130_1919632294920950","That would be nice.","nytimes|1496224867119855|1919520494932130_1919632294920950","","","","","5",""
"3WUVMVA7OBTIBFFGMSCZ45CCIFIAZ2","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","3ZWFC4W1UVX7RZ8QDT9GLNHQM1IRFD","A37WXDYYT7RCZ0","Submitted","Sun Oct 08 16:48:19 PDT 2017","Sun Oct 08 16:49:17 PDT 2017","Wed Oct 11 16:49:17 PDT 2017","","","","58","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","1496224867119855","1919520494932130_1919632294920950","That would be nice.","nytimes|1496224867119855|1919520494932130_1919632294920950","","","","","5",""
"3VO4XFFP15CRELGRSTH23LYIC4RQ7X","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","33F859I56734POI7CMBQOTOZKUSHBO","A2QLSHXNCHBRN4","Submitted","Sun Oct 08 16:46:52 PDT 2017","Sun Oct 08 16:48:09 PDT 2017","Wed Oct 11 16:48:09 PDT 2017","","","","77","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","10214463922097653","1918679185016261_163402440908648","I forgot that I was addressing myself to an Anglophone. Depending in which language and in which country you learnt European history, you would use different names to design the Kingdom of Sardinia. The official name was Kingdom of Sardinia (english), Regno di Sardegna (italian), Royaume de Sardaigne (french), K?nigreich Sardinien  (german). Innoficially, but commonly used in Europe are designations such as ""Royaume de Pi?mont-Sardaigne"" (french), ""K?nigreich Sardinien-Piemont"" (german), Or ""Kingdom of Piedmont-Sardinia"" to emphasise that in the composite state under the rule of Savoy the Island of Sardinia was of secondary importance to the monarchy. The Turin Treaty of 24 March 1860 sanctioned the annexation of the Nice and Savoy counties to France, based on the secret agreement (1858) that if France would support the unification of Italy by Sardinia, in return Sardinia was asked to cede the Duchy of Savoy to France along with, more contentiously, the predominantly non french speaking County of Nice. In 1860 the state of Italy did not exist. Nizza (Nice) never belonged to Italy.","nytimes|10214463922097653|1918679185016261_163402440908648","1","","","","",""
"3VO4XFFP15CRELGRSTH23LYIC4RQ7X","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","3IGI0VL648AGIETRJPBPZXLUD5KNO7","A1DCGB72N1UIPT","Submitted","Sun Oct 08 16:49:46 PDT 2017","Sun Oct 08 16:53:29 PDT 2017","Wed Oct 11 16:53:29 PDT 2017","","","","223","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","10214463922097653","1918679185016261_163402440908648","I forgot that I was addressing myself to an Anglophone. Depending in which language and in which country you learnt European history, you would use different names to design the Kingdom of Sardinia. The official name was Kingdom of Sardinia (english), Regno di Sardegna (italian), Royaume de Sardaigne (french), K?nigreich Sardinien  (german). Innoficially, but commonly used in Europe are designations such as ""Royaume de Pi?mont-Sardaigne"" (french), ""K?nigreich Sardinien-Piemont"" (german), Or ""Kingdom of Piedmont-Sardinia"" to emphasise that in the composite state under the rule of Savoy the Island of Sardinia was of secondary importance to the monarchy. The Turin Treaty of 24 March 1860 sanctioned the annexation of the Nice and Savoy counties to France, based on the secret agreement (1858) that if France would support the unification of Italy by Sardinia, in return Sardinia was asked to cede the Duchy of Savoy to France along with, more contentiously, the predominantly non french speaking County of Nice. In 1860 the state of Italy did not exist. Nizza (Nice) never belonged to Italy.","nytimes|10214463922097653|1918679185016261_163402440908648","","","","","5",""
"3VO4XFFP15CRELGRSTH23LYIC4RQ7X","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","3J88R45B2HO3F8JW0VBDMZHIPOQXPI","AMVBZXM810ZMA","Submitted","Sun Oct 08 16:50:29 PDT 2017","Sun Oct 08 16:54:17 PDT 2017","Wed Oct 11 16:54:17 PDT 2017","","","","228","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","10214463922097653","1918679185016261_163402440908648","I forgot that I was addressing myself to an Anglophone. Depending in which language and in which country you learnt European history, you would use different names to design the Kingdom of Sardinia. The official name was Kingdom of Sardinia (english), Regno di Sardegna (italian), Royaume de Sardaigne (french), K?nigreich Sardinien  (german). Innoficially, but commonly used in Europe are designations such as ""Royaume de Pi?mont-Sardaigne"" (french), ""K?nigreich Sardinien-Piemont"" (german), Or ""Kingdom of Piedmont-Sardinia"" to emphasise that in the composite state under the rule of Savoy the Island of Sardinia was of secondary importance to the monarchy. The Turin Treaty of 24 March 1860 sanctioned the annexation of the Nice and Savoy counties to France, based on the secret agreement (1858) that if France would support the unification of Italy by Sardinia, in return Sardinia was asked to cede the Duchy of Savoy to France along with, more contentiously, the predominantly non french speaking County of Nice. In 1860 the state of Italy did not exist. Nizza (Nice) never belonged to Italy.","nytimes|10214463922097653|1918679185016261_163402440908648","","","","","5",""
"3M0556243SAJQHI5UKNXNJGU5HNFN3","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","33FBRBDW6PPU6I9KNIDFM01IZW2C8B","A2V3P1XE33NYC3","Submitted","Sun Oct 08 16:47:34 PDT 2017","Sun Oct 08 16:49:12 PDT 2017","Wed Oct 11 16:49:12 PDT 2017","","","","98","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","1550774394982680","1918680988349414_1918747745009405","But it's Puerto Rico, not Haiti, that suffered from Maria.","nytimes|1550774394982680|1918680988349414_1918747745009405","","","","","5",""
"3M0556243SAJQHI5UKNXNJGU5HNFN3","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","34Q075JO1Y3S1QUJCHBGCPC9C1Z10N","AFU00NU09CFXE","Submitted","Sun Oct 08 16:46:24 PDT 2017","Sun Oct 08 16:46:53 PDT 2017","Wed Oct 11 16:46:53 PDT 2017","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","1550774394982680","1918680988349414_1918747745009405","But it's Puerto Rico, not Haiti, that suffered from Maria.","nytimes|1550774394982680|1918680988349414_1918747745009405","","","","","5",""
"3M0556243SAJQHI5UKNXNJGU5HNFN3","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","34X6J5FLPUONK0FMJ4B1VVZDJMXJQ7","A2W2ZEI7WUASOW","Submitted","Sun Oct 08 16:47:39 PDT 2017","Sun Oct 08 16:47:43 PDT 2017","Wed Oct 11 16:47:43 PDT 2017","","","","4","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","1550774394982680","1918680988349414_1918747745009405","But it's Puerto Rico, not Haiti, that suffered from Maria.","nytimes|1550774394982680|1918680988349414_1918747745009405","","","","","5",""
"3RSBJ6YZECG182IHVZNA28GZVRSFOI","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","31JLPPHS2VK9EA0H16RAQJNO8OTO3S","A2V3P1XE33NYC3","Submitted","Sun Oct 08 16:47:11 PDT 2017","Sun Oct 08 16:50:22 PDT 2017","Wed Oct 11 16:50:22 PDT 2017","","","","191","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","593434797668972","1920170831533763_1920175051533341","Bangladesh is not a rich country but their people have kind heart which most of the rich countries lack,, So, in my opinion Bangladesh is rich because it has possession of something which is becoming rare in this world now ""kindness and whole heartiness"".","nytimes|593434797668972|1920170831533763_1920175051533341","","","","","5",""
"3RSBJ6YZECG182IHVZNA28GZVRSFOI","3VRC340QZ7GLF8UOAXJ88TQLKCVAU6","New York Times Facebook Comments Data","All comments (comments & nested comments) that have been written under any post from 09/20/2017 to 09/26/2017 on the NY Times on the Facebook.","news discussions, facebook comments, classification","$0.10","Sun Oct 08 16:45:02 PDT 2017","3","BatchId:2964445;OriginalHitTemplateId:920937336;","3600","259200","Sun Oct 15 16:45:02 PDT 2017","","","3QIYRE09Y47VMMMQDNDEN18MKUA1NY","A1NKBXOTZAI1YK","Submitted","Sun Oct 08 16:47:31 PDT 2017","Sun Oct 08 16:47:43 PDT 2017","Wed Oct 11 16:47:43 PDT 2017","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","nytimes","593434797668972","1920170831533763_1920175051533341","Bangladesh is not a rich country but their people have kind heart which most of the rich countries lack,, So, in my opinion Bangladesh is rich because it has possession of something which is becoming rare in this world now ""kindness and whole heartiness"".","nytimes|593434797668972|1920170831533763_1920175051533341","","","","","5",""
